,Order ID,Order Date,Ship Mode,Customer ID,Customer Name,Segment,State,Category,Sub-Category,Sales,Month,Year
8785,CA-2018-145765,2018-05-28,Standard Class,CM-11815,Candace McMahon,Corporate,Arizona,Technology,Phones,195.96,May,2018
8786,CA-2018-145765,2018-05-28,Standard Class,CM-11815,Candace McMahon,Corporate,Arizona,Office Supplies,Paper,15.552,May,2018
8787,CA-2018-145765,2018-05-28,Standard Class,CM-11815,Candace McMahon,Corporate,Arizona,Technology,Accessories,271.968,May,2018
8788,CA-2018-126914,2018-06-15,Standard Class,JE-15715,Joe Elijah,Consumer,North Carolina,Furniture,Chairs,698.352,June,2018
8789,CA-2018-126914,2018-06-15,Standard Class,JE-15715,Joe Elijah,Consumer,North Carolina,Furniture,Bookcases,77.728,June,2018
8790,CA-2016-169572,2016-06-09,Standard Class,AG-10525,Andy Gerbode,Corporate,Virginia,Office Supplies,Binders,46.62,June,2016
8791,CA-2018-162075,2018-03-18,Standard Class,TT-21220,Thomas Thornton,Consumer,Texas,Technology,Phones,537.544,March,2018
8792,CA-2015-162992,2015-12-19,First Class,BP-11095,Bart Pistole,Corporate,California,Office Supplies,Labels,14.62,December,2015
8793,CA-2015-162992,2015-12-19,First Class,BP-11095,Bart Pistole,Corporate,California,Office Supplies,Fasteners,22.55,December,2015
8794,CA-2015-162992,2015-12-19,First Class,BP-11095,Bart Pistole,Corporate,California,Technology,Phones,583.8,December,2015
8795,CA-2015-162992,2015-12-19,First Class,BP-11095,Bart Pistole,Corporate,California,Technology,Phones,211.168,December,2015
8796,CA-2017-106397,2017-07-07,Standard Class,MJ-17740,Max Jones,Consumer,Utah,Office Supplies,Paper,12.96,July,2017
8797,CA-2017-106397,2017-07-07,Standard Class,MJ-17740,Max Jones,Consumer,Utah,Office Supplies,Art,45.98,July,2017
8798,US-2017-150140,2017-06-04,Standard Class,VM-21685,Valerie Mitchum,Home Office,Vermont,Technology,Phones,1294.75,June,2017
8799,CA-2015-116666,2015-08-05,First Class,KT-16480,Kean Thornton,Consumer,Pennsylvania,Technology,Copiers,1799.97,August,2015
8800,CA-2018-148992,2018-11-23,Standard Class,CS-12250,Chris Selesnick,Corporate,Illinois,Office Supplies,Paper,10.688,November,2018
8801,CA-2017-140935,2017-10-11,First Class,AB-10015,Aaron Bergman,Consumer,Oklahoma,Technology,Phones,221.98,October,2017
8802,CA-2017-140935,2017-10-11,First Class,AB-10015,Aaron Bergman,Consumer,Oklahoma,Furniture,Bookcases,341.96,October,2017
8803,CA-2015-157644,2015-12-31,First Class,AH-10030,Aaron Hawkins,Corporate,New York,Technology,Accessories,34.77,December,2015
8804,CA-2015-157644,2015-12-31,First Class,AH-10030,Aaron Hawkins,Corporate,New York,Office Supplies,Labels,18.9,December,2015
8805,US-2018-100398,2018-08-19,Standard Class,DO-13435,Denny Ordway,Consumer,Utah,Office Supplies,Binders,102.72,August,2018
8806,CA-2017-113082,2017-12-09,Standard Class,MC-17590,Matt Collister,Corporate,New York,Furniture,Furnishings,40.48,December,2017
8807,US-2018-110646,2018-10-26,Standard Class,JF-15190,Jamie Frazer,Consumer,Pennsylvania,Office Supplies,Binders,33.282,October,2018
8808,US-2018-110646,2018-10-26,Standard Class,JF-15190,Jamie Frazer,Consumer,Pennsylvania,Technology,Phones,118.65,October,2018
8809,US-2018-110646,2018-10-26,Standard Class,JF-15190,Jamie Frazer,Consumer,Pennsylvania,Office Supplies,Labels,14.76,October,2018
8810,CA-2018-120614,2018-05-30,Standard Class,SM-20950,Suzanne McNair,Corporate,California,Office Supplies,Paper,37.52,May,2018
8811,US-2017-140172,2017-08-03,Standard Class,SP-20650,Stephanie Phelps,Corporate,Michigan,Office Supplies,Appliances,207.144,August,2017
8812,US-2017-140172,2017-08-03,Standard Class,SP-20650,Stephanie Phelps,Corporate,Michigan,Office Supplies,Art,13.9,August,2017
8813,CA-2016-127754,2016-07-26,Standard Class,CK-12760,Cyma Kinney,Corporate,Arizona,Furniture,Chairs,266.352,July,2016
8814,CA-2016-144274,2016-11-23,Second Class,PW-19240,Pierre Wener,Consumer,Delaware,Technology,Phones,307.98,November,2016
8815,CA-2016-144274,2016-11-23,Second Class,PW-19240,Pierre Wener,Consumer,Delaware,Office Supplies,Paper,44.1,November,2016
8816,CA-2016-144274,2016-11-23,Second Class,PW-19240,Pierre Wener,Consumer,Delaware,Office Supplies,Art,13.12,November,2016
8817,CA-2016-144274,2016-11-23,Second Class,PW-19240,Pierre Wener,Consumer,Delaware,Office Supplies,Envelopes,16.56,November,2016
8818,CA-2016-144274,2016-11-23,Second Class,PW-19240,Pierre Wener,Consumer,Delaware,Office Supplies,Paper,38.88,November,2016
8819,CA-2016-142930,2016-11-28,Standard Class,EB-14170,Evan Bailliet,Consumer,Texas,Office Supplies,Paper,335.52,November,2016
8820,CA-2018-100622,2018-03-11,Standard Class,DK-13090,Dave Kipp,Consumer,Florida,Technology,Copiers,959.984,March,2018
8821,CA-2018-100622,2018-03-11,Standard Class,DK-13090,Dave Kipp,Consumer,Florida,Office Supplies,Binders,4.086,March,2018
8822,CA-2018-100622,2018-03-11,Standard Class,DK-13090,Dave Kipp,Consumer,Florida,Office Supplies,Art,55.984,March,2018
8823,CA-2018-100622,2018-03-11,Standard Class,DK-13090,Dave Kipp,Consumer,Florida,Office Supplies,Paper,10.688,March,2018
8824,CA-2018-117156,2018-03-21,Second Class,TB-21055,Ted Butterfield,Consumer,Pennsylvania,Office Supplies,Envelopes,8.856,March,2018
8825,CA-2016-115399,2016-12-19,First Class,AG-10900,Arthur Gainer,Consumer,Pennsylvania,Office Supplies,Labels,6.912,December,2016
8826,US-2015-157847,2015-02-04,Second Class,SC-20020,Sam Craven,Consumer,Texas,Office Supplies,Paper,26.72,February,2015
8827,US-2015-157847,2015-02-04,Second Class,SC-20020,Sam Craven,Consumer,Texas,Office Supplies,Paper,33.488,February,2015
8828,CA-2016-115168,2016-05-06,Standard Class,BB-11545,Brenda Bowman,Corporate,Missouri,Office Supplies,Paper,10.56,May,2016
8829,CA-2015-109680,2015-06-10,First Class,VP-21760,Victoria Pisteka,Corporate,Indiana,Office Supplies,Storage,386.34,June,2015
8830,CA-2017-167983,2017-08-21,Second Class,RP-19270,Rachel Payne,Corporate,Washington,Office Supplies,Binders,33.44,August,2017
8831,CA-2016-145324,2016-11-15,Standard Class,DH-13675,Duane Huffman,Home Office,Virginia,Furniture,Furnishings,39.96,November,2016
8832,CA-2016-153423,2016-06-22,Standard Class,SW-20455,Shaun Weien,Consumer,New York,Office Supplies,Binders,1217.568,June,2016
8833,US-2018-132675,2018-09-24,Standard Class,KF-16285,Karen Ferguson,Home Office,Georgia,Office Supplies,Storage,15.51,September,2018
8834,US-2018-132675,2018-09-24,Standard Class,KF-16285,Karen Ferguson,Home Office,Georgia,Technology,Phones,89.9,September,2018
8835,US-2018-132675,2018-09-24,Standard Class,KF-16285,Karen Ferguson,Home Office,Georgia,Office Supplies,Art,14.28,September,2018
8836,US-2018-132675,2018-09-24,Standard Class,KF-16285,Karen Ferguson,Home Office,Georgia,Office Supplies,Art,12.72,September,2018
8837,US-2018-132675,2018-09-24,Standard Class,KF-16285,Karen Ferguson,Home Office,Georgia,Office Supplies,Labels,15.75,September,2018
8838,CA-2015-153808,2015-06-04,Second Class,FH-14275,Frank Hawley,Corporate,California,Office Supplies,Art,70.95,June,2015
8839,CA-2015-153808,2015-06-04,Second Class,FH-14275,Frank Hawley,Corporate,California,Office Supplies,Binders,65.568,June,2015
8840,CA-2015-153808,2015-06-04,Second Class,FH-14275,Frank Hawley,Corporate,California,Technology,Accessories,299.97,June,2015
8841,US-2017-112396,2017-09-02,Standard Class,JR-16210,Justin Ritter,Corporate,California,Technology,Accessories,89.97,September,2017
8842,US-2017-112396,2017-09-02,Standard Class,JR-16210,Justin Ritter,Corporate,California,Technology,Accessories,31.86,September,2017
8843,CA-2015-141173,2015-11-18,Second Class,JC-16105,Julie Creighton,Corporate,Minnesota,Office Supplies,Storage,67.15,November,2015
8844,CA-2018-156664,2018-12-18,Standard Class,BP-11290,Beth Paige,Consumer,Ohio,Office Supplies,Binders,7.236,December,2018
8845,CA-2018-156664,2018-12-18,Standard Class,BP-11290,Beth Paige,Consumer,Ohio,Office Supplies,Fasteners,4.824,December,2018
8846,CA-2018-156664,2018-12-18,Standard Class,BP-11290,Beth Paige,Consumer,Ohio,Office Supplies,Paper,91.36,December,2018
8847,CA-2018-156664,2018-12-18,Standard Class,BP-11290,Beth Paige,Consumer,Ohio,Office Supplies,Appliances,130.112,December,2018
8848,CA-2016-140718,2016-02-07,First Class,FA-14230,Frank Atkinson,Corporate,North Carolina,Technology,Phones,74.24,February,2016
8849,CA-2016-140718,2016-02-07,First Class,FA-14230,Frank Atkinson,Corporate,North Carolina,Furniture,Furnishings,159.84,February,2016
8850,CA-2016-140718,2016-02-07,First Class,FA-14230,Frank Atkinson,Corporate,North Carolina,Office Supplies,Binders,2.892,February,2016
8851,CA-2016-140718,2016-02-07,First Class,FA-14230,Frank Atkinson,Corporate,North Carolina,Office Supplies,Paper,9.392,February,2016
8852,CA-2015-119977,2015-08-10,Second Class,DN-13690,Duane Noonan,Consumer,New York,Office Supplies,Paper,123.92,August,2015
8853,US-2016-115343,2016-09-22,First Class,FO-14305,Frank Olsen,Consumer,Pennsylvania,Office Supplies,Supplies,55.6,September,2016
8854,US-2016-115343,2016-09-22,First Class,FO-14305,Frank Olsen,Consumer,Pennsylvania,Technology,Accessories,617.976,September,2016
8855,CA-2018-163671,2018-12-24,Standard Class,DP-13105,Dave Poirier,Corporate,Idaho,Office Supplies,Binders,21.312,December,2018
8856,CA-2018-135909,2018-10-13,Standard Class,JW-15220,Jane Waco,Corporate,California,Technology,Accessories,209.94,October,2018
8857,CA-2018-135909,2018-10-13,Standard Class,JW-15220,Jane Waco,Corporate,California,Technology,Phones,31.984,October,2018
8858,CA-2018-135909,2018-10-13,Standard Class,JW-15220,Jane Waco,Corporate,California,Office Supplies,Binders,5083.96,October,2018
8859,US-2018-114356,2018-08-20,Standard Class,TT-21460,Tonja Turnell,Home Office,North Carolina,Technology,Phones,35.96,August,2018
8860,CA-2016-125934,2016-11-09,Standard Class,SN-20560,Skye Norling,Home Office,New Jersey,Office Supplies,Labels,31.05,November,2016
8861,CA-2016-125934,2016-11-09,Standard Class,SN-20560,Skye Norling,Home Office,New Jersey,Furniture,Furnishings,8.92,November,2016
8862,CA-2016-125934,2016-11-09,Standard Class,SN-20560,Skye Norling,Home Office,New Jersey,Office Supplies,Binders,209.6,November,2016
8863,CA-2016-125934,2016-11-09,Standard Class,SN-20560,Skye Norling,Home Office,New Jersey,Office Supplies,Appliances,111.04,November,2016
8864,CA-2016-125934,2016-11-09,Standard Class,SN-20560,Skye Norling,Home Office,New Jersey,Office Supplies,Paper,38.88,November,2016
8865,CA-2016-158148,2016-12-20,Standard Class,JM-15865,John Murray,Consumer,Virginia,Office Supplies,Appliances,36.27,December,2016
8866,CA-2015-120411,2015-09-20,First Class,SB-20185,Sarah Brown,Consumer,Illinois,Furniture,Bookcases,493.43,September,2015
8867,CA-2015-120411,2015-09-20,First Class,SB-20185,Sarah Brown,Consumer,Illinois,Technology,Phones,11.12,September,2015
8868,CA-2017-158260,2017-04-11,Standard Class,CC-12475,Cindy Chapman,Consumer,California,Technology,Machines,686.4,April,2017
8869,CA-2018-101805,2018-01-12,Standard Class,SH-19975,Sally Hughsby,Corporate,Washington,Office Supplies,Binders,15.92,January,2018
8870,CA-2018-101805,2018-01-12,Standard Class,SH-19975,Sally Hughsby,Corporate,Washington,Furniture,Furnishings,70.68,January,2018
8871,CA-2018-101805,2018-01-12,Standard Class,SH-19975,Sally Hughsby,Corporate,Washington,Office Supplies,Storage,541.24,January,2018
8872,US-2015-105137,2015-10-10,Same Day,RB-19435,Richard Bierner,Consumer,Ohio,Technology,Machines,101.994,October,2015
8873,US-2015-105137,2015-10-10,Same Day,RB-19435,Richard Bierner,Consumer,Ohio,Office Supplies,Binders,18.264,October,2015
8874,CA-2018-142489,2018-11-14,Second Class,TC-21295,Toby Carlisle,Consumer,Texas,Office Supplies,Binders,21.99,November,2018
8875,US-2017-141264,2017-08-13,Standard Class,CT-11995,Carol Triggs,Consumer,Texas,Office Supplies,Supplies,185.376,August,2017
8876,US-2017-141264,2017-08-13,Standard Class,CT-11995,Carol Triggs,Consumer,Texas,Office Supplies,Appliances,58.924,August,2017
8877,CA-2018-126928,2018-09-17,Standard Class,GZ-14470,Gary Zandusky,Consumer,New Jersey,Technology,Machines,480.0,September,2018
8878,CA-2018-126928,2018-09-17,Standard Class,GZ-14470,Gary Zandusky,Consumer,New Jersey,Office Supplies,Storage,34.05,September,2018
8879,US-2016-107944,2016-03-23,First Class,AM-10360,Alice McCarthy,Corporate,California,Office Supplies,Paper,192.72,March,2016
8880,US-2016-107944,2016-03-23,First Class,AM-10360,Alice McCarthy,Corporate,California,Technology,Accessories,239.97,March,2016
8881,CA-2017-135594,2017-06-30,Second Class,AH-10120,Adrian Hane,Home Office,Illinois,Technology,Accessories,50.12,June,2017
8882,US-2018-115252,2018-10-20,Standard Class,MY-18295,Muhammed Yedwab,Corporate,North Carolina,Technology,Phones,15.984,October,2018
8883,US-2018-115252,2018-10-20,Standard Class,MY-18295,Muhammed Yedwab,Corporate,North Carolina,Office Supplies,Paper,14.352,October,2018
8884,CA-2015-107398,2015-08-25,Standard Class,BS-11590,Brendan Sweed,Corporate,Ohio,Office Supplies,Binders,6.528,August,2015
8885,CA-2015-107398,2015-08-25,Standard Class,BS-11590,Brendan Sweed,Corporate,Ohio,Office Supplies,Binders,2.862,August,2015
8886,CA-2015-107398,2015-08-25,Standard Class,BS-11590,Brendan Sweed,Corporate,Ohio,Office Supplies,Binders,20.856,August,2015
8887,CA-2015-169642,2015-07-27,Second Class,BB-10990,Barry Blumstein,Corporate,California,Office Supplies,Storage,276.28,July,2015
8888,CA-2018-103968,2018-01-12,Standard Class,ML-17755,Max Ludwig,Home Office,California,Furniture,Furnishings,629.64,January,2018
8889,CA-2017-147256,2017-10-17,Second Class,FC-14245,Frank Carlisle,Home Office,Missouri,Technology,Phones,449.97,October,2017
8890,CA-2017-147256,2017-10-17,Second Class,FC-14245,Frank Carlisle,Home Office,Missouri,Office Supplies,Appliances,1927.59,October,2017
8891,CA-2017-162159,2017-09-16,First Class,CR-12625,Corey Roper,Home Office,Georgia,Furniture,Chairs,121.78,September,2017
8892,CA-2016-111038,2016-01-12,Standard Class,LC-16960,Lindsay Castell,Home Office,California,Furniture,Chairs,2676.672,January,2016
8893,CA-2015-124723,2015-05-08,Standard Class,GZ-14470,Gary Zandusky,Consumer,Texas,Furniture,Tables,489.23,May,2015
8894,CA-2017-167241,2017-08-15,Standard Class,BD-11320,Bill Donatelli,Consumer,California,Furniture,Furnishings,312.03,August,2017
8895,CA-2017-167241,2017-08-15,Standard Class,BD-11320,Bill Donatelli,Consumer,California,Office Supplies,Storage,17.94,August,2017
8896,CA-2017-167241,2017-08-15,Standard Class,BD-11320,Bill Donatelli,Consumer,California,Technology,Phones,165.6,August,2017
8897,CA-2017-167241,2017-08-15,Standard Class,BD-11320,Bill Donatelli,Consumer,California,Office Supplies,Paper,37.52,August,2017
8898,CA-2016-163237,2016-07-08,Second Class,EM-14095,Eudokia Martin,Corporate,Virginia,Technology,Phones,494.97,July,2016
8899,CA-2016-163237,2016-07-08,Second Class,EM-14095,Eudokia Martin,Corporate,Virginia,Office Supplies,Labels,25.06,July,2016
8900,CA-2017-150483,2017-05-31,Standard Class,BP-11290,Beth Paige,Consumer,Illinois,Furniture,Furnishings,32.064,May,2017
8901,CA-2017-150483,2017-05-31,Standard Class,BP-11290,Beth Paige,Consumer,Illinois,Office Supplies,Paper,18.496,May,2017
8902,CA-2017-150483,2017-05-31,Standard Class,BP-11290,Beth Paige,Consumer,Illinois,Furniture,Chairs,191.079,May,2017
8903,CA-2017-150483,2017-05-31,Standard Class,BP-11290,Beth Paige,Consumer,Illinois,Office Supplies,Paper,10.368,May,2017
8904,US-2017-126431,2017-01-07,Same Day,SU-20665,Stephanie Ulpright,Home Office,New York,Office Supplies,Labels,30.53,January,2017
8905,US-2017-126431,2017-01-07,Same Day,SU-20665,Stephanie Ulpright,Home Office,New York,Technology,Accessories,30.84,January,2017
8906,US-2017-126431,2017-01-07,Same Day,SU-20665,Stephanie Ulpright,Home Office,New York,Office Supplies,Paper,75.06,January,2017
8907,CA-2017-139934,2017-12-18,First Class,AY-10555,Andy Yotov,Corporate,California,Technology,Phones,66.976,December,2017
8908,CA-2016-109603,2016-01-26,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,California,Office Supplies,Paper,182.72,January,2016
8909,CA-2018-160661,2018-10-28,Standard Class,SA-20830,Sue Ann Reed,Consumer,Massachusetts,Office Supplies,Labels,21.93,October,2018
8910,CA-2018-102610,2018-04-11,Standard Class,CA-12265,Christina Anderson,Consumer,Tennessee,Technology,Accessories,95.976,April,2018
8911,CA-2018-102610,2018-04-11,Standard Class,CA-12265,Christina Anderson,Consumer,Tennessee,Technology,Phones,143.928,April,2018
8912,CA-2018-102610,2018-04-11,Standard Class,CA-12265,Christina Anderson,Consumer,Tennessee,Office Supplies,Binders,3.564,April,2018
8913,CA-2018-102610,2018-04-11,Standard Class,CA-12265,Christina Anderson,Consumer,Tennessee,Office Supplies,Labels,4.928,April,2018
8914,US-2017-144057,2017-09-05,Standard Class,CV-12805,Cynthia Voltz,Corporate,Texas,Office Supplies,Storage,856.656,September,2017
8915,US-2017-144057,2017-09-05,Standard Class,CV-12805,Cynthia Voltz,Corporate,Texas,Office Supplies,Binders,13.184,September,2017
8916,US-2017-144057,2017-09-05,Standard Class,CV-12805,Cynthia Voltz,Corporate,Texas,Office Supplies,Appliances,48.784,September,2017
8917,US-2017-144057,2017-09-05,Standard Class,CV-12805,Cynthia Voltz,Corporate,Texas,Office Supplies,Paper,76.64,September,2017
8918,US-2017-144057,2017-09-05,Standard Class,CV-12805,Cynthia Voltz,Corporate,Texas,Office Supplies,Binders,18.528,September,2017
8919,CA-2015-160276,2015-02-04,Standard Class,AH-10690,Anna Häberlin,Corporate,Virginia,Furniture,Furnishings,177.68,February,2015
8920,CA-2015-132983,2015-04-28,Standard Class,DS-13180,David Smith,Corporate,New York,Technology,Accessories,159.98,April,2015
8921,CA-2017-145709,2017-04-10,Standard Class,AH-10690,Anna Häberlin,Corporate,Florida,Technology,Phones,52.68,April,2017
8922,CA-2017-145709,2017-04-10,Standard Class,AH-10690,Anna Häberlin,Corporate,Florida,Furniture,Furnishings,11.568,April,2017
8923,CA-2018-133928,2018-11-06,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,North Carolina,Office Supplies,Binders,4.572,November,2018
8924,CA-2017-168032,2017-01-30,Standard Class,DF-13135,David Flashing,Consumer,Illinois,Technology,Phones,1439.968,January,2017
8925,CA-2017-168032,2017-01-30,Standard Class,DF-13135,David Flashing,Consumer,Illinois,Office Supplies,Binders,1.728,January,2017
8926,CA-2017-168032,2017-01-30,Standard Class,DF-13135,David Flashing,Consumer,Illinois,Furniture,Tables,626.1,January,2017
8927,CA-2016-143616,2016-09-27,Second Class,SS-20140,Saphhira Shifley,Corporate,Washington,Office Supplies,Art,99.2,September,2016
8928,US-2016-168704,2016-04-13,Standard Class,FP-14320,Frank Preis,Consumer,Texas,Furniture,Tables,609.98,April,2016
8929,US-2016-168704,2016-04-13,Standard Class,FP-14320,Frank Preis,Consumer,Texas,Furniture,Tables,211.372,April,2016
8930,US-2016-168704,2016-04-13,Standard Class,FP-14320,Frank Preis,Consumer,Texas,Technology,Phones,239.976,April,2016
8931,CA-2018-143252,2018-12-18,Standard Class,HE-14800,Harold Engle,Corporate,Wisconsin,Furniture,Furnishings,99.95,December,2018
8932,CA-2018-143252,2018-12-18,Standard Class,HE-14800,Harold Engle,Corporate,Wisconsin,Technology,Accessories,29.34,December,2018
8933,CA-2017-102134,2017-03-14,Standard Class,SP-20545,Sibella Parks,Corporate,Wisconsin,Furniture,Furnishings,16.74,March,2017
8934,CA-2018-130036,2018-08-27,Same Day,BP-11185,Ben Peterman,Corporate,Pennsylvania,Office Supplies,Paper,12.672,August,2018
8935,CA-2018-130036,2018-08-27,Same Day,BP-11185,Ben Peterman,Corporate,Pennsylvania,Technology,Accessories,1119.888,August,2018
8936,CA-2016-134117,2016-12-17,Second Class,PG-18895,Paul Gonzalez,Consumer,California,Office Supplies,Art,204.85,December,2016
8937,CA-2016-134117,2016-12-17,Second Class,PG-18895,Paul Gonzalez,Consumer,California,Technology,Phones,135.984,December,2016
8938,CA-2016-134117,2016-12-17,Second Class,PG-18895,Paul Gonzalez,Consumer,California,Office Supplies,Art,16.4,December,2016
8939,CA-2016-134117,2016-12-17,Second Class,PG-18895,Paul Gonzalez,Consumer,California,Office Supplies,Binders,92.96,December,2016
8940,CA-2015-130918,2015-08-22,Second Class,JP-15520,Jeremy Pistek,Consumer,Florida,Office Supplies,Supplies,7.632,August,2015
8941,CA-2017-159023,2017-03-11,First Class,NW-18400,Natalie Webber,Consumer,Oregon,Office Supplies,Binders,4.158,March,2017
8942,CA-2017-159023,2017-03-11,First Class,NW-18400,Natalie Webber,Consumer,Oregon,Technology,Machines,179.991,March,2017
8943,CA-2018-111717,2018-10-10,Standard Class,SW-20245,Scot Wooten,Consumer,Illinois,Furniture,Chairs,239.358,October,2018
8944,CA-2015-154592,2015-07-12,First Class,EH-14005,Erica Hernandez,Home Office,California,Office Supplies,Paper,164.88,July,2015
8945,CA-2015-128622,2015-11-15,Second Class,SC-20260,Scott Cohen,Corporate,California,Office Supplies,Supplies,10.95,November,2015
8946,CA-2018-148355,2018-12-24,Standard Class,NC-18535,Nick Crebassa,Corporate,Massachusetts,Office Supplies,Paper,19.44,December,2018
8947,CA-2018-148355,2018-12-24,Standard Class,NC-18535,Nick Crebassa,Corporate,Massachusetts,Office Supplies,Binders,12.3,December,2018
8948,CA-2015-132913,2015-12-24,First Class,AS-10090,Adam Shillingsburg,Consumer,California,Office Supplies,Appliances,13.97,December,2015
8949,CA-2018-150910,2018-12-22,Standard Class,JL-15130,Jack Lebron,Consumer,Tennessee,Furniture,Tables,934.956,December,2018
8950,CA-2018-150910,2018-12-22,Standard Class,JL-15130,Jack Lebron,Consumer,Tennessee,Technology,Accessories,46.864,December,2018
8951,CA-2018-150910,2018-12-22,Standard Class,JL-15130,Jack Lebron,Consumer,Tennessee,Office Supplies,Storage,26.16,December,2018
8952,CA-2018-150910,2018-12-22,Standard Class,JL-15130,Jack Lebron,Consumer,Tennessee,Office Supplies,Art,23.128,December,2018
8953,CA-2018-150910,2018-12-22,Standard Class,JL-15130,Jack Lebron,Consumer,Tennessee,Office Supplies,Appliances,59.24,December,2018
8954,CA-2015-156790,2015-08-08,Second Class,VG-21790,Vivek Gonzalez,Consumer,Florida,Furniture,Bookcases,155.456,August,2015
8955,CA-2015-126480,2015-09-20,Standard Class,HG-14965,Henry Goldwyn,Corporate,California,Office Supplies,Paper,8.56,September,2015
8956,CA-2018-105620,2018-12-25,First Class,JH-15430,Jennifer Halladay,Consumer,Florida,Furniture,Furnishings,21.0,December,2018
8957,CA-2018-105620,2018-12-25,First Class,JH-15430,Jennifer Halladay,Consumer,Florida,Technology,Machines,120.0,December,2018
8958,CA-2018-150266,2018-11-25,Standard Class,RO-19780,Rose O'Brian,Consumer,Texas,Technology,Phones,299.96,November,2018
8959,CA-2018-150266,2018-11-25,Standard Class,RO-19780,Rose O'Brian,Consumer,Texas,Office Supplies,Appliances,67.84,November,2018
8960,CA-2018-150266,2018-11-25,Standard Class,RO-19780,Rose O'Brian,Consumer,Texas,Furniture,Chairs,853.93,November,2018
8961,CA-2018-150266,2018-11-25,Standard Class,RO-19780,Rose O'Brian,Consumer,Texas,Office Supplies,Art,18.688,November,2018
8962,CA-2017-157280,2017-05-11,First Class,LW-17125,Liz Willingham,Consumer,Virginia,Furniture,Furnishings,273.96,May,2017
8963,CA-2017-157280,2017-05-11,First Class,LW-17125,Liz Willingham,Consumer,Virginia,Technology,Accessories,89.97,May,2017
8964,CA-2017-157280,2017-05-11,First Class,LW-17125,Liz Willingham,Consumer,Virginia,Furniture,Furnishings,756.8,May,2017
8965,CA-2018-106691,2018-06-11,Standard Class,CC-12370,Christopher Conant,Consumer,Texas,Office Supplies,Binders,1.248,June,2018
8966,CA-2017-134180,2017-03-11,Standard Class,JP-16135,Julie Prescott,Home Office,Pennsylvania,Technology,Accessories,72.0,March,2017
8967,CA-2017-134180,2017-03-11,Standard Class,JP-16135,Julie Prescott,Home Office,Pennsylvania,Furniture,Chairs,470.155,March,2017
8968,CA-2015-166730,2015-12-30,First Class,DD-13570,Dorothy Dickinson,Consumer,Tennessee,Office Supplies,Storage,39.128,December,2015
8969,CA-2018-157469,2018-02-12,Standard Class,ES-14080,Erin Smith,Corporate,Ohio,Office Supplies,Art,19.728,February,2018
8970,CA-2018-157469,2018-02-12,Standard Class,ES-14080,Erin Smith,Corporate,Ohio,Technology,Phones,151.188,February,2018
8971,CA-2018-122308,2018-03-24,Standard Class,MV-17485,Mark Van Huff,Consumer,New York,Furniture,Chairs,271.764,March,2018
8972,US-2015-149034,2015-11-19,First Class,RD-19900,Ruben Dartt,Consumer,Pennsylvania,Technology,Accessories,47.496,November,2015
8973,CA-2018-159226,2018-04-25,Second Class,RL-19615,Rob Lucas,Consumer,California,Furniture,Bookcases,344.981,April,2018
8974,CA-2018-156622,2018-11-23,First Class,JP-15460,Jennifer Patt,Corporate,Texas,Office Supplies,Paper,36.288,November,2018
8975,CA-2018-156622,2018-11-23,First Class,JP-15460,Jennifer Patt,Corporate,Texas,Office Supplies,Paper,78.304,November,2018
8976,CA-2018-156622,2018-11-23,First Class,JP-15460,Jennifer Patt,Corporate,Texas,Furniture,Tables,127.785,November,2018
8977,CA-2018-156622,2018-11-23,First Class,JP-15460,Jennifer Patt,Corporate,Texas,Office Supplies,Binders,6.104,November,2018
8978,CA-2015-119529,2015-03-11,Second Class,DM-13345,Denise Monton,Corporate,New Jersey,Office Supplies,Binders,5.76,March,2015
8979,CA-2016-150413,2016-10-19,Second Class,CS-11860,Cari Schnelling,Consumer,Texas,Office Supplies,Binders,1.72,October,2016
8980,CA-2015-108182,2015-06-02,Second Class,DL-13315,Delfina Latchford,Consumer,Illinois,Office Supplies,Binders,8.952,June,2015
8981,CA-2017-110898,2017-06-03,Standard Class,LC-16870,Lena Cacioppo,Consumer,Illinois,Office Supplies,Appliances,2.334,June,2017
8982,CA-2017-110898,2017-06-03,Standard Class,LC-16870,Lena Cacioppo,Consumer,Illinois,Office Supplies,Binders,1.728,June,2017
8983,CA-2017-110898,2017-06-03,Standard Class,LC-16870,Lena Cacioppo,Consumer,Illinois,Furniture,Furnishings,159.04,June,2017
8984,CA-2017-110898,2017-06-03,Standard Class,LC-16870,Lena Cacioppo,Consumer,Illinois,Furniture,Tables,145.98,June,2017
8985,CA-2016-123092,2016-03-12,Standard Class,JG-15115,Jack Garza,Consumer,North Carolina,Furniture,Furnishings,77.952,March,2016
8986,CA-2016-123092,2016-03-12,Standard Class,JG-15115,Jack Garza,Consumer,North Carolina,Office Supplies,Binders,95.97,March,2016
8987,CA-2016-123092,2016-03-12,Standard Class,JG-15115,Jack Garza,Consumer,North Carolina,Technology,Phones,105.584,March,2016
8988,CA-2016-123092,2016-03-12,Standard Class,JG-15115,Jack Garza,Consumer,North Carolina,Office Supplies,Art,9.344,March,2016
8989,US-2016-128587,2016-12-24,Standard Class,HM-14860,Harry Marie,Corporate,Missouri,Furniture,Furnishings,9.68,December,2016
8990,US-2016-128587,2016-12-24,Standard Class,HM-14860,Harry Marie,Corporate,Missouri,Technology,Copiers,4899.93,December,2016
